case_id,role,condition_id,coverage_fraction,geometry_condition,component_native_id,component_volume_ml,global_resolution_class,representation,geometry_claim_allowed,quota,connected_sets,mean_nearest_neighbor_mm,common_capacity,coherent_capacity,dispersed_capacity,fragmented_capacity,capacity_source,uses_neutral_bank
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,20,0.4904010028839111,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,7.330791109277065,5,5,11,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,21,1.6802130546569825,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,10.99888612801213,4,5,10,4,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,22,0.7034773921966553,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,9.47956306685541,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,23,2.9041823902130126,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,14.02283156993711,5,5,10,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,25,0.1146708812713623,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,3.070820393249937,5,5,9,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,26,0.9986939163208008,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,7,7,8.229224916583755,7,8,11,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,27,0.3350666885375976,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,5.5006125693120085,6,6,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,28,0.1268699111938476,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,4,3.4074574075705315,6,6,10,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,29,494.5746976547241,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,81.77097741349692,5,7,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,30,7.795993389129639,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,16.5109297573755,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,31,0.3887424201965332,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,7,7,4.844917325827351,7,7,10,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,32,2.385316984176636,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,14.169908249233595,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,33,0.1602139263153076,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,5.322497216032183,5,6,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,34,0.7042906608581543,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,7,7,6.259450651865473,7,7,11,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,35,0.8205880794525147,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,8.428010621890161,5,5,11,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,36,2.6170985527038573,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,14.383105100669177,6,7,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,37,0.4830815849304199,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,8.35977792688076,4,4,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,38,0.2391009864807129,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,5.809309495049469,3,3,11,4,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,39,0.1447618217468261,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,20,1,1.5,39,39,39,39,physical_neutral_bank,True
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,40,0.8563719005584717,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,8.35669649861272,6,6,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,41,2.4764030742645264,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,14.443416405172362,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,42,0.5261848239898682,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,6.617833069963671,5,6,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,43,0.1366291351318359,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,4,3.3901689239237314,5,5,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,44,0.1114178066253662,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,3,3.5832815729997476,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,1,498.867129650116,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,54.77684194663124,4,4,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,2,0.4627498683929443,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.541640786499874,5,5,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,3,6.543559650421143,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,8.22922470831599,5,6,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,4,0.1618404636383056,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,19,1,1.5,39,39,39,39,physical_neutral_bank,True
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,5,0.2740715389251709,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,7,3,1.5,7,7,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,6,1.5069868297576905,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,6.174518244649274,4,4,10,4,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,8,0.2236488819122314,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,10,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,9,0.2643123149871826,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.048528137423857,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,10,0.4269660472869873,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,12,0.2252754192352294,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.1486832980505137,5,5,11,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,13,0.1455750904083252,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,19,1,1.5,34,34,34,34,physical_neutral_bank,True
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,14,2.841560703277588,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,4.0301943396169815,5,5,11,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,15,0.6083249588012696,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.843167672515498,5,5,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,16,0.1228035678863525,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,19,1,1.5,33,33,33,33,physical_neutral_bank,True
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,18,1.7314489803314208,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,3.872022120425379,6,6,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,20,0.4904010028839111,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.94928556845359,5,5,11,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,21,1.6802130546569825,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,6.692262074721599,4,5,10,4,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,22,0.7034773921966553,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,3.7806975801127876,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,23,2.9041823902130126,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,4.389043743820395,5,5,10,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,25,0.1146708812713623,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,2,1.5,5,5,9,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,26,0.9986939163208008,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,7,3,1.5,7,8,11,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,27,0.3350666885375976,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,2.5962912017836257,6,6,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,28,0.1268699111938476,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,2,1.5,6,6,10,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,29,494.5746976547241,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,19.966193007640094,5,7,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,30,7.795993389129639,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,4.659768778401238,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,31,0.3887424201965332,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,7,3,1.5,7,7,10,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,32,2.385316984176636,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,5.1344631145812,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,33,0.1602139263153076,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.4,5,6,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,34,0.7042906608581543,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,7,3,1.5,7,7,11,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,35,0.8205880794525147,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,3.6,5,5,11,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,36,2.6170985527038573,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,3.954163456597992,6,7,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,37,0.4830815849304199,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,4.446487785800281,4,4,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,38,0.2391009864807129,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,5.525654427946584,3,3,11,4,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,39,0.1447618217468261,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,20,1,1.5,39,39,39,39,physical_neutral_bank,True
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,40,0.8563719005584717,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,41,2.4764030742645264,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,4.389043743820395,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,42,0.5261848239898682,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,2.541640786499874,5,6,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,43,0.1366291351318359,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,2,2.241640786499874,5,5,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,44,0.1114178066253662,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,2,1.5,5,5,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,2,0.4627498683929443,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,10,1,1.5,10,11,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,4,0.1618404636383056,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,39,1,1.5,39,39,39,39,physical_neutral_bank,True
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,5,0.2740715389251709,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,11,1,1.5,11,12,20,11,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,6,1.5069868297576905,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,8,1,1.5,8,10,20,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,12,0.2252754192352294,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,7,1,1.5,7,7,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,14,2.841560703277588,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,9,1,1.5,9,9,20,11,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,16,0.1228035678863525,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,33,1,1.5,33,33,33,33,physical_neutral_bank,True
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,20,0.4904010028839111,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,12,1,1.625,12,13,20,12,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,26,0.9986939163208008,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,9,1,1.6666666666666667,9,9,20,11,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,27,0.3350666885375976,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,9,1,1.5,9,9,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,29,494.5746976547241,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,10,1,1.6242640687119283,10,11,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,30,7.795993389129639,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,9,1,1.5,9,9,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,34,0.7042906608581543,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,9,1,1.6666666666666667,9,9,20,11,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,35,0.8205880794525147,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,8,1,1.5,8,8,20,12,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,37,0.4830815849304199,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,9,1,1.6666666666666667,9,9,20,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,38,0.2391009864807129,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,14,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,39,0.1447618217468261,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,39,1,1.5,39,39,39,39,physical_neutral_bank,True
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,40,0.8563719005584717,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,8,1,1.5,8,8,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,42,0.5261848239898682,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,9,1,1.5,9,10,20,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,43,0.1366291351318359,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,8,1,1.5,8,8,14,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,2,0.4627498683929443,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,10,10,4.607581788751304,10,11,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,4,0.1618404636383056,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,39,1,1.5,39,39,39,39,physical_neutral_bank,True
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,5,0.2740715389251709,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,11,5,3.5699526566925375,11,12,20,11,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,6,1.5069868297576905,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,8,8,6.789083027531929,8,10,20,8,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,12,0.2252754192352294,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,7,6,3.8084355074454317,7,7,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,14,2.841560703277588,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,9,9,9.797754097044399,9,9,20,11,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,16,0.1228035678863525,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,33,1,1.5,33,33,33,33,physical_neutral_bank,True
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,20,0.4904010028839111,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,12,12,4.666431744557413,12,13,20,12,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,26,0.9986939163208008,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,9,9,6.997380227932445,9,9,20,11,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,27,0.3350666885375976,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,9,9,4.468306115762555,9,9,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,29,494.5746976547241,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,10,10,56.19308316254738,10,11,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,30,7.795993389129639,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,9,9,12.939582908707166,9,9,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,34,0.7042906608581543,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,9,9,5.576363820977475,9,9,20,11,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,35,0.8205880794525147,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,8,8,6.146863514394112,8,8,20,12,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,37,0.4830815849304199,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,9,9,4.6840858659078,9,9,20,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,38,0.2391009864807129,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,4,3.8124611797498105,5,5,14,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,39,0.1447618217468261,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,39,1,1.5,39,39,39,39,physical_neutral_bank,True
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,40,0.8563719005584717,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,8,8,7.244674544469712,8,8,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,42,0.5261848239898682,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,9,9,4.830716345648871,9,10,20,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,43,0.1366291351318359,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,8,3,2.8475461119597085,8,8,14,9,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,2,0.4627498683929443,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,10,3,1.5,10,11,20,10,common_geometry_preserving_candidate_capacity,False
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,4,0.1618404636383056,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,39,1,1.5,39,39,39,39,physical_neutral_bank,True
